geotype,geoid,geoname,varname,x2021
county,48381,"Randall County, Texas",drilloffshore,64.3
county,48383,"Reagan County, Texas",drilloffshore,59.31
county,48385,"Real County, Texas",drilloffshore,59.76
county,48387,"Red River County, Texas",drilloffshore,63.58
county,48389,"Reeves County, Texas",drilloffshore,57.63
county,48391,"Refugio County, Texas",drilloffshore,61.05
county,48393,"Roberts County, Texas",drilloffshore,67.23
county,48395,"Robertson County, Texas",drilloffshore,65.35
county,48397,"Rockwall County, Texas",drilloffshore,58.36
county,48399,"Runnels County, Texas",drilloffshore,57.86
county,48401,"Rusk County, Texas",drilloffshore,67.55
county,48403,"Sabine County, Texas",drilloffshore,69.66
county,48405,"San Augustine County, Texas",drilloffshore,64.67
county,48407,"San Jacinto County, Texas",drilloffshore,64.92
county,48409,"San Patricio County, Texas",drilloffshore,58.8
county,48411,"San Saba County, Texas",drilloffshore,61.22
county,48413,"Schleicher County, Texas",drilloffshore,61.61
county,48415,"Scurry County, Texas",drilloffshore,64.62
county,48417,"Shackelford County, Texas",drilloffshore,66.28
county,48419,"Shelby County, Texas",drilloffshore,63.97
county,48421,"Sherman County, Texas",drilloffshore,57.09
county,48423,"Smith County, Texas",drilloffshore,59.23
county,48425,"Somervell County, Texas",drilloffshore,63.74
county,48427,"Starr County, Texas",drilloffshore,49.19
county,48429,"Stephens County, Texas",drilloffshore,63.0
county,48431,"Sterling County, Texas",drilloffshore,65.25
county,48433,"Stonewall County, Texas",drilloffshore,67.06
county,48435,"Sutton County, Texas",drilloffshore,62.37
county,48437,"Swisher County, Texas",drilloffshore,60.87
county,48439,"Tarrant County, Texas",drilloffshore,54.43
county,48441,"Taylor County, Texas",drilloffshore,57.14
county,48443,"Terrell County, Texas",drilloffshore,61.99
county,48445,"Terry County, Texas",drilloffshore,59.07
county,48447,"Throckmorton County, Texas",drilloffshore,67.18
county,48449,"Titus County, Texas",drilloffshore,66.09
county,48451,"Tom Green County, Texas",drilloffshore,52.96
county,48453,"Travis County, Texas",drilloffshore,46.54
county,48455,"Trinity County, Texas",drilloffshore,63.98
county,48457,"Tyler County, Texas",drilloffshore,65.78
county,48459,"Upshur County, Texas",drilloffshore,65.82
county,48461,"Upton County, Texas",drilloffshore,64.99
county,48463,"Uvalde County, Texas",drilloffshore,54.03
county,48465,"Val Verde County, Texas",drilloffshore,55.57
county,48467,"Van Zandt County, Texas",drilloffshore,63.48
county,48469,"Victoria County, Texas",drilloffshore,50.34
county,48471,"Walker County, Texas",drilloffshore,59.91
county,48473,"Waller County, Texas",drilloffshore,56.09
county,48475,"Ward County, Texas",drilloffshore,57.18
county,48477,"Washington County, Texas",drilloffshore,63.55
county,48479,"Webb County, Texas",drilloffshore,47.11
county,48481,"Wharton County, Texas",drilloffshore,63.48
county,48483,"Wheeler County, Texas",drilloffshore,67.95
county,48485,"Wichita County, Texas",drilloffshore,52.34
county,48487,"Wilbarger County, Texas",drilloffshore,62.74
county,48489,"Willacy County, Texas",drilloffshore,54.69
county,48491,"Williamson County, Texas",drilloffshore,51.89
county,48493,"Wilson County, Texas",drilloffshore,56.91
county,48495,"Winkler County, Texas",drilloffshore,60.82
county,48497,"Wise County, Texas",drilloffshore,62.23
county,48499,"Wood County, Texas",drilloffshore,65.92
county,48501,"Yoakum County, Texas",drilloffshore,60.1
county,48503,"Young County, Texas",drilloffshore,65.88
county,48505,"Zapata County, Texas",drilloffshore,43.61
county,48507,"Zavala County, Texas",drilloffshore,55.1
county,49001,"Beaver County, Utah",drilloffshore,58.05
county,49003,"Box Elder County, Utah",drilloffshore,57.24
county,49005,"Cache County, Utah",drilloffshore,50.82
county,49007,"Carbon County, Utah",drilloffshore,59.35
county,49009,"Daggett County, Utah",drilloffshore,54.71
county,49011,"Davis County, Utah",drilloffshore,55.6
county,49013,"Duchesne County, Utah",drilloffshore,58.09
county,49015,"Emery County, Utah",drilloffshore,63.9
county,49017,"Garfield County, Utah",drilloffshore,55.76
county,49019,"Grand County, Utah",drilloffshore,50.88
county,49021,"Iron County, Utah",drilloffshore,54.34
county,49023,"Juab County, Utah",drilloffshore,58.56
county,49025,"Kane County, Utah",drilloffshore,56.18
county,49027,"Millard County, Utah",drilloffshore,61.18
county,49029,"Morgan County, Utah",drilloffshore,60.42
county,49031,"Piute County, Utah",drilloffshore,60.24
county,49033,"Rich County, Utah",drilloffshore,56.94
county,49035,"Salt Lake County, Utah",drilloffshore,40.46
county,49037,"San Juan County, Utah",drilloffshore,48.79
county,49039,"Sanpete County, Utah",drilloffshore,56.2
county,49041,"Sevier County, Utah",drilloffshore,59.6
county,49043,"Summit County, Utah",drilloffshore,39.96
county,49045,"Tooele County, Utah",drilloffshore,54.42
county,49047,"Uintah County, Utah",drilloffshore,53.81
county,49049,"Utah County, Utah",drilloffshore,51.66
county,49051,"Wasatch County, Utah",drilloffshore,54.34
county,49053,"Washington County, Utah",drilloffshore,53.8
county,49055,"Wayne County, Utah",drilloffshore,55.58
county,49057,"Weber County, Utah",drilloffshore,49.08
county,50001,"Addison County, Vermont",drilloffshore,46.92
county,50003,"Bennington County, Vermont",drilloffshore,48.99
county,50005,"Caledonia County, Vermont",drilloffshore,47.75
county,50007,"Chittenden County, Vermont",drilloffshore,40.2
county,50009,"Essex County, Vermont",drilloffshore,56.39
county,50011,"Franklin County, Vermont",drilloffshore,54.74
county,50013,"Grand Isle County, Vermont",drilloffshore,46.6
county,50015,"Lamoille County, Vermont",drilloffshore,48.59
county,50017,"Orange County, Vermont",drilloffshore,45.39
county,50019,"Orleans County, Vermont",drilloffshore,53.09
county,50021,"Rutland County, Vermont",drilloffshore,49.51
county,50023,"Washington County, Vermont",drilloffshore,45.09
county,50025,"Windham County, Vermont",drilloffshore,41.5
county,50027,"Windsor County, Vermont",drilloffshore,47.15
county,51001,"Accomack County, Virginia",drilloffshore,51.39
county,51003,"Albemarle County, Virginia",drilloffshore,42.04
county,51005,"Alleghany County, Virginia",drilloffshore,62.3
county,51007,"Amelia County, Virginia",drilloffshore,58.91
county,51009,"Amherst County, Virginia",drilloffshore,52.97
county,51011,"Appomattox County, Virginia",drilloffshore,57.44
county,51013,"Arlington County, Virginia",drilloffshore,34.98
county,51015,"Augusta County, Virginia",drilloffshore,56.15
county,51017,"Bath County, Virginia",drilloffshore,60.47
county,51019,"Bedford County, Virginia",drilloffshore,58.41
county,51021,"Bland County, Virginia",drilloffshore,65.5
county,51023,"Botetourt County, Virginia",drilloffshore,58.66
county,51025,"Brunswick County, Virginia",drilloffshore,52.43
county,51027,"Buchanan County, Virginia",drilloffshore,61.92
county,51029,"Buckingham County, Virginia",drilloffshore,51.54
county,51031,"Campbell County, Virginia",drilloffshore,56.86
county,51033,"Caroline County, Virginia",drilloffshore,50.1
county,51035,"Carroll County, Virginia",drilloffshore,58.27
county,51036,"Charles City County, Virginia",drilloffshore,49.43
county,51037,"Charlotte County, Virginia",drilloffshore,50.0
county,51041,"Chesterfield County, Virginia",drilloffshore,50.25
county,51043,"Clarke County, Virginia",drilloffshore,48.37
county,51045,"Craig County, Virginia",drilloffshore,63.72
county,51047,"Culpeper County, Virginia",drilloffshore,53.38
county,51049,"Cumberland County, Virginia",drilloffshore,52.25
county,51051,"Dickenson County, Virginia",drilloffshore,61.35
county,51053,"Dinwiddie County, Virginia",drilloffshore,58.29
county,51057,"Essex County, Virginia",drilloffshore,52.17
county,51059,"Fairfax County, Virginia",drilloffshore,42.0
county,51061,"Fauquier County, Virginia",drilloffshore,52.64
county,51063,"Floyd County, Virginia",drilloffshore,53.33
county,51065,"Fluvanna County, Virginia",drilloffshore,55.08
county,51067,"Franklin County, Virginia",drilloffshore,52.92
county,51069,"Frederick County, Virginia",drilloffshore,55.68
county,51071,"Giles County, Virginia",drilloffshore,61.86
county,51073,"Gloucester County, Virginia",drilloffshore,57.65
county,51075,"Goochland County, Virginia",drilloffshore,54.57
county,51077,"Grayson County, Virginia",drilloffshore,60.3
county,51079,"Greene County, Virginia",drilloffshore,52.17
county,51081,"Greensville County, Virginia",drilloffshore,51.89
county,51083,"Halifax County, Virginia",drilloffshore,54.54
county,51085,"Hanover County, Virginia",drilloffshore,56.5
county,51087,"Henrico County, Virginia",drilloffshore,48.81
county,51089,"Henry County, Virginia",drilloffshore,59.9
county,51091,"Highland County, Virginia",drilloffshore,58.85
county,51093,"Isle of Wight County, Virginia",drilloffshore,55.08
county,51095,"James City County, Virginia",drilloffshore,49.22
county,51097,"King and Queen County, Virginia",drilloffshore,56.54
county,51097,"King And Queen County, Virginia",drilloffshore,
county,51099,"King George County, Virginia",drilloffshore,51.54
county,51101,"King William County, Virginia",drilloffshore,58.04
county,51103,"Lancaster County, Virginia",drilloffshore,47.5
county,51105,"Lee County, Virginia",drilloffshore,59.65
county,51107,"Loudoun County, Virginia",drilloffshore,45.83
county,51109,"Louisa County, Virginia",drilloffshore,56.14
county,51111,"Lunenburg County, Virginia",drilloffshore,55.61
county,51113,"Madison County, Virginia",drilloffshore,56.35
county,51115,"Mathews County, Virginia",drilloffshore,50.59
county,51117,"Mecklenburg County, Virginia",drilloffshore,51.91
county,51119,"Middlesex County, Virginia",drilloffshore,50.29
county,51121,"Montgomery County, Virginia",drilloffshore,48.1
county,51125,"Nelson County, Virginia",drilloffshore,44.75
county,51127,"New Kent County, Virginia",drilloffshore,59.19
county,51131,"Northampton County, Virginia",drilloffshore,49.03
county,51133,"Northumberland County, Virginia",drilloffshore,56.3
county,51135,"Nottoway County, Virginia",drilloffshore,55.42
county,51137,"Orange County, Virginia",drilloffshore,54.03
county,51139,"Page County, Virginia",drilloffshore,56.29
county,51141,"Patrick County, Virginia",drilloffshore,61.4
county,51143,"Pittsylvania County, Virginia",drilloffshore,55.81
county,51145,"Powhatan County, Virginia",drilloffshore,55.48
county,51147,"Prince Edward County, Virginia",drilloffshore,52.06
county,51149,"Prince George County, Virginia",drilloffshore,55.2
county,51153,"Prince William County, Virginia",drilloffshore,44.11
county,51155,"Pulaski County, Virginia",drilloffshore,59.92
county,51157,"Rappahannock County, Virginia",drilloffshore,52.73
county,51159,"Richmond County, Virginia",drilloffshore,54.39
county,51161,"Roanoke County, Virginia",drilloffshore,52.92
county,51163,"Rockbridge County, Virginia",drilloffshore,59.17
county,51165,"Rockingham County, Virginia",drilloffshore,54.32
county,51167,"Russell County, Virginia",drilloffshore,62.73
county,51169,"Scott County, Virginia",drilloffshore,61.13
county,51171,"Shenandoah County, Virginia",drilloffshore,57.75
county,51173,"Smyth County, Virginia",drilloffshore,60.3
county,51175,"Southampton County, Virginia",drilloffshore,56.33
county,51177,"Spotsylvania County, Virginia",drilloffshore,49.77
county,51179,"Stafford County, Virginia",drilloffshore,50.4
county,51181,"Surry County, Virginia",drilloffshore,53.7
county,51183,"Sussex County, Virginia",drilloffshore,50.81
county,51185,"Tazewell County, Virginia",drilloffshore,63.73
county,51187,"Warren County, Virginia",drilloffshore,51.37
county,51191,"Washington County, Virginia",drilloffshore,58.75
county,51193,"Westmoreland County, Virginia",drilloffshore,54.15
county,51195,"Wise County, Virginia",drilloffshore,56.16
county,51197,"Wythe County, Virginia",drilloffshore,59.53
county,51199,"York County, Virginia",drilloffshore,52.23
county,51510,"Alexandria city, Virginia",drilloffshore,30.53
county,51510,"Alexandria City, Virginia",drilloffshore,
county,51515,"Bedford city, Virginia",drilloffshore,
county,51520,"Bristol city, Virginia",drilloffshore,51.64
county,51520,"Bristol City, Virginia",drilloffshore,
county,51530,"Buena Vista city, Virginia",drilloffshore,59.88
county,51530,"Buena Vista City, Virginia",drilloffshore,
county,51540,"Charlottesville city, Virginia",drilloffshore,36.28
county,51540,"Charlottesville City, Virginia",drilloffshore,
county,51550,"Chesapeake city, Virginia",drilloffshore,49.12
county,51550,"Chesapeake City, Virginia",drilloffshore,
county,51570,"Colonial Heights city, Virginia",drilloffshore,53.52
county,51570,"Colonial Heights City, Virginia",drilloffshore,
county,51580,"Covington city, Virginia",drilloffshore,62.1
county,51580,"Covington City, Virginia",drilloffshore,
county,51590,"Danville city, Virginia",drilloffshore,47.97
county,51590,"Danville City, Virginia",drilloffshore,
county,51595,"Emporia city, Virginia",drilloffshore,48.67
county,51595,"Emporia City, Virginia",drilloffshore,
county,51600,"Fairfax city, Virginia",drilloffshore,39.64
county,51600,"Fairfax City, Virginia",drilloffshore,
county,51610,"Falls Church city, Virginia",drilloffshore,38.07
county,51610,"Falls Church City, Virginia",drilloffshore,
county,51620,"Franklin city, Virginia",drilloffshore,52.94
county,51620,"Franklin City, Virginia",drilloffshore,
county,51630,"Fredericksburg city, Virginia",drilloffshore,38.76
county,51630,"Fredericksburg City, Virginia",drilloffshore,
county,51640,"Galax city, Virginia",drilloffshore,50.01
county,51640,"Galax City, Virginia",drilloffshore,
county,51650,"Hampton city, Virginia",drilloffshore,45.57
county,51650,"Hampton City, Virginia",drilloffshore,
county,51660,"Harrisonburg city, Virginia",drilloffshore,42.14
county,51660,"Harrisonburg City, Virginia",drilloffshore,
county,51670,"Hopewell city, Virginia",drilloffshore,52.6
county,51670,"Hopewell City, Virginia",drilloffshore,
county,51678,"Lexington city, Virginia",drilloffshore,45.62
county,51678,"Lexington City, Virginia",drilloffshore,
county,51680,"Lynchburg city, Virginia",drilloffshore,45.47
county,51680,"Lynchburg City, Virginia",drilloffshore,
county,51683,"Manassas city, Virginia",drilloffshore,43.69
county,51683,"Manassas City, Virginia",drilloffshore,
county,51685,"Manassas Park city, Virginia",drilloffshore,39.63
county,51685,"Manassas Park City, Virginia",drilloffshore,
county,51690,"Martinsville city, Virginia",drilloffshore,49.64
county,51690,"Martinsville City, Virginia",drilloffshore,
county,51700,"Newport News city, Virginia",drilloffshore,44.4
county,51700,"Newport News City, Virginia",drilloffshore,
county,51710,"Norfolk city, Virginia",drilloffshore,41.51
county,51710,"Norfolk City, Virginia",drilloffshore,
county,51720,"Norton city, Virginia",drilloffshore,51.21
county,51720,"Norton City, Virginia",drilloffshore,
county,51730,"Petersburg city, Virginia",drilloffshore,40.03
county,51730,"Petersburg City, Virginia",drilloffshore,
county,51735,"Poquoson city, Virginia",drilloffshore,61.45
county,51735,"Poquoson City, Virginia",drilloffshore,
county,51740,"Portsmouth city, Virginia",drilloffshore,45.69
county,51740,"Portsmouth City, Virginia",drilloffshore,
county,51750,"Radford city, Virginia",drilloffshore,51.69
county,51750,"Radford City, Virginia",drilloffshore,
county,51760,"Richmond city, Virginia",drilloffshore,37.79
